asset,label,class,protocol,apy,apy_pct,leverage,duration,budget,sims,prot_rate,liq_rate,avg_pct,avg_ann_pct,best_pct,worst_pct,median_pct,p10_pct,p25_pct,p75_pct,p90_pct,beat_morpho,beat_hold
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,10,60,39.82,1767,100.0,3.68,0.4336,2.64,0.94,0.0,0.47,0.11,0.3,0.57,0.7,59.59,41.88
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,10,90,59.67,1737,100.0,5.76,0.6629,2.69,1.4,0.0,0.68,0.16,0.39,0.94,1.09,55.44,47.04
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,10,120,79.48,1707,100.0,6.56,0.8944,2.72,1.82,0.0,0.85,0.22,0.57,1.34,1.56,54.01,51.73
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,10,180,118.98,1647,100.0,5.53,1.4403,2.92,3.37,0.0,1.36,0.65,1.01,1.88,2.52,59.44,48.82
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,10,270,177.94,1557,100.0,6.62,2.3711,3.21,4.73,0.0,2.37,1.08,1.76,3.14,3.63,72.06,39.24
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,10,365,239.79,1462,100.0,4.72,3.637,3.64,6.89,0.0,3.68,1.84,2.86,4.55,5.56,85.36,37.21
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,15,30,19.93,1797,100.0,4.56,0.216,2.63,0.55,0.0,0.22,0.09,0.16,0.27,0.32,59.71,41.96
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,15,60,39.82,1767,100.0,12.17,0.464,2.82,1.21,0.0,0.5,0.0,0.26,0.65,0.86,59.76,41.94
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,15,90,59.67,1737,100.0,17.21,0.7095,2.88,1.8,0.0,0.71,0.0,0.26,1.11,1.34,55.5,46.86
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,15,120,79.48,1707,100.0,21.32,0.9311,2.83,2.33,0.0,0.86,0.0,0.3,1.62,1.94,53.13,51.26
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,15,180,118.98,1647,100.0,20.04,1.4763,2.99,4.46,0.0,1.35,0.0,0.61,2.21,3.19,55.25,47.6
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,15,270,177.94,1557,100.0,23.25,2.445,3.31,6.2,0.0,2.55,0.0,0.93,3.82,4.56,66.15,36.48
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,15,365,239.79,1462,100.0,21.34,3.7584,3.76,9.13,0.0,4.03,0.0,1.62,5.62,7.15,72.16,32.56
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,20,30,19.93,1797,100.0,7.57,0.2253,2.74,0.67,0.0,0.23,0.05,0.15,0.3,0.36,60.04,41.96
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,20,60,39.82,1767,100.0,17.77,0.5043,3.07,1.47,0.0,0.53,0.0,0.21,0.74,1.01,59.76,41.94
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,20,90,59.67,1737,100.0,22.16,0.7799,3.16,2.2,0.0,0.74,0.0,0.13,1.28,1.58,55.09,46.8
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,20,120,79.48,1707,100.0,25.66,1.0214,3.11,2.84,0.0,0.87,0.0,0.0,1.89,2.33,52.67,51.38
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,20,180,118.98,1647,100.0,26.65,1.5657,3.17,5.55,0.0,1.28,0.0,0.0,2.53,3.86,52.16,46.51
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,20,270,177.94,1557,100.0,30.31,2.609,3.53,7.67,0.0,2.62,0.0,0.0,4.48,5.48,60.69,36.87
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,20,365,239.79,1462,100.0,28.93,4.106,4.11,11.38,0.0,4.26,0.0,0.0,6.6,8.73,66.48,32.69
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,30,30,19.93,1797,100.0,11.85,0.2468,3.0,0.91,0.0,0.25,0.0,0.12,0.35,0.45,60.21,41.96
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,30,60,39.82,1767,100.0,26.03,0.5866,3.57,2.01,0.0,0.6,0.0,0.0,0.91,1.31,58.86,42.05
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,30,90,59.67,1737,100.0,33.39,0.9024,3.66,3.01,0.0,0.71,0.0,0.0,1.61,2.05,52.39,46.75
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,30,120,79.48,1707,100.0,37.26,1.1628,3.54,3.86,0.0,0.77,0.0,0.0,2.39,3.06,49.5,50.56
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,30,180,118.98,1647,100.0,42.14,1.6843,3.42,7.72,0.0,0.88,0.0,0.0,2.87,5.19,45.17,46.21
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,30,270,177.94,1557,100.0,46.11,2.7922,3.77,10.62,0.0,1.78,0.0,0.0,5.64,7.32,49.9,37.38
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,30,365,239.79,1462,100.0,44.39,4.3192,4.32,15.87,0.0,3.21,0.0,0.0,8.1,11.8,53.63,45.9
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,50,30,19.93,1797,100.0,24.49,0.2879,3.5,1.38,0.0,0.27,0.0,0.02,0.43,0.6,58.82,41.9
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,50,60,39.82,1767,100.0,38.43,0.7208,4.39,3.09,0.0,0.64,0.0,0.0,1.2,1.82,53.42,41.2
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,50,90,59.67,1737,100.0,48.47,1.0487,4.25,4.61,0.0,0.23,0.0,0.0,2.13,2.81,44.33,45.77
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,50,120,79.48,1707,100.0,54.77,1.2995,3.95,5.9,0.0,0.0,0.0,0.0,2.67,4.19,40.3,50.32
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,50,180,118.98,1647,100.0,60.53,1.8985,3.85,12.08,0.0,0.0,0.0,0.0,2.99,7.86,34.3,47.42
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,50,270,177.94,1557,100.0,61.91,3.0336,4.1,16.52,0.0,0.0,0.0,0.0,6.32,10.23,36.8,59.73
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,50,365,239.79,1462,100.0,62.24,4.7007,4.7,24.84,0.0,0.0,0.0,0.0,9.57,17.57,37.21,50.75
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,75,30,19.93,1797,100.0,32.89,0.3461,4.21,1.97,0.0,0.29,0.0,0.0,0.55,0.8,56.32,41.62
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,75,60,39.82,1767,100.0,48.61,0.883,5.37,4.44,0.0,0.2,0.0,0.0,1.53,2.51,48.22,40.86
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,75,90,59.67,1737,100.0,58.95,1.2642,5.13,6.62,0.0,0.0,0.0,0.0,2.64,3.83,38.0,45.48
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,75,120,79.48,1707,100.0,63.44,1.5373,4.68,8.45,0.0,0.0,0.0,0.0,2.69,5.76,33.68,50.44
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,75,180,118.98,1647,100.0,69.28,2.1109,4.28,17.52,0.0,0.0,0.0,0.0,2.86,9.6,28.48,58.59
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,75,270,177.94,1557,100.0,70.01,3.4042,4.6,23.88,0.0,0.0,0.0,0.0,6.38,13.01,29.42,52.73
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,75,365,239.79,1462,100.0,72.02,5.1493,5.15,36.07,0.0,0.0,0.0,0.0,5.58,22.8,27.63,41.18
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,100,30,19.93,1797,100.0,38.17,0.4032,4.91,2.56,0.0,0.3,0.0,0.0,0.65,0.98,53.98,41.51
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,100,60,39.82,1767,100.0,53.54,1.0513,6.4,5.78,0.0,0.0,0.0,0.0,1.86,3.21,44.99,40.97
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,100,90,59.67,1737,100.0,63.39,1.5001,6.08,8.63,0.0,0.0,0.0,0.0,3.16,4.9,34.54,45.42
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,100,120,79.48,1707,100.0,67.14,1.8158,5.52,10.97,0.0,0.0,0.0,0.0,2.79,7.31,30.99,53.43
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,100,180,118.98,1647,100.0,72.86,2.4253,4.92,22.97,0.0,0.0,0.0,0.0,1.64,9.56,25.68,63.93
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,100,270,177.94,1557,100.0,73.67,3.9964,5.4,31.25,0.0,0.0,0.0,0.0,6.68,16.04,26.27,49.58
re_miami_beach,Miami Beach,Real Estate,Aave V3,0.0245678,2.46,100,365,239.79,1462,100.0,75.99,5.7722,5.77,47.29,0.0,0.0,0.0,0.0,0.0,27.24,23.73,37.28
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,1,30,29.26,1797,100.0,0.0,0.2939,3.58,0.33,0.26,0.29,0.28,0.29,0.3,0.3,30.94,42.29
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,1,60,58.44,1767,100.0,0.0,0.5893,3.58,0.66,0.5,0.59,0.54,0.57,0.61,0.63,45.95,43.07
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,1,90,87.53,1737,100.0,0.0,0.8851,3.59,0.99,0.77,0.89,0.81,0.85,0.93,0.95,46.57,47.67
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,1,120,116.54,1707,100.0,0.0,1.1818,3.59,1.32,1.04,1.17,1.09,1.13,1.25,1.28,40.66,53.49
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,1,180,174.29,1647,100.0,0.0,1.7845,3.62,2.06,1.56,1.77,1.67,1.72,1.84,1.94,40.5,52.76
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,1,270,260.3,1557,100.0,0.0,2.701,3.65,3.03,2.28,2.69,2.54,2.61,2.8,2.87,53.44,42.58
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,1,365,350.27,1462,100.0,0.0,3.6956,3.7,4.16,3.33,3.69,3.44,3.57,3.82,3.97,58.55,41.45
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,2,30,29.26,1797,100.0,0.0,0.2953,3.59,0.36,0.22,0.3,0.27,0.29,0.31,0.32,46.13,42.29
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,2,60,58.44,1767,100.0,0.0,0.5941,3.61,0.74,0.42,0.6,0.5,0.56,0.63,0.67,55.23,43.12
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,2,90,87.53,1737,100.0,0.0,0.8949,3.63,1.11,0.66,0.9,0.75,0.81,0.98,1.02,50.89,47.73
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,2,120,116.54,1707,100.0,0.0,1.1983,3.64,1.46,0.91,1.18,1.01,1.1,1.33,1.39,46.51,53.49
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,2,180,174.29,1647,100.0,0.0,1.826,3.7,2.38,1.38,1.79,1.6,1.69,1.94,2.13,50.82,52.76
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,2,270,260.3,1557,100.0,0.0,2.7991,3.78,3.47,1.97,2.79,2.48,2.61,3.0,3.14,64.55,43.35
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,2,365,350.27,1462,100.0,0.0,3.8886,3.89,4.81,3.16,3.88,3.37,3.64,4.13,4.43,75.85,42.13
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,3,30,29.26,1797,100.0,0.0,0.2966,3.61,0.4,0.18,0.3,0.26,0.28,0.31,0.33,52.14,42.29
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,3,60,58.44,1767,100.0,0.0,0.599,3.64,0.82,0.34,0.61,0.46,0.54,0.66,0.72,56.48,43.12
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,3,90,87.53,1737,100.0,0.0,0.9047,3.67,1.23,0.56,0.91,0.69,0.78,1.03,1.09,52.73,47.84
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,3,120,116.54,1707,100.0,0.0,1.2148,3.7,1.61,0.79,1.19,0.93,1.07,1.41,1.5,48.68,53.49
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,3,180,174.29,1647,100.0,0.0,1.8675,3.79,2.7,1.2,1.82,1.53,1.67,2.04,2.33,54.34,53.19
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,3,270,260.3,1557,100.0,0.0,2.8971,3.92,3.9,1.65,2.88,2.41,2.62,3.2,3.42,68.85,44.51
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,3,365,350.27,1462,100.0,0.0,4.0816,4.08,5.47,2.99,4.07,3.3,3.7,4.44,4.89,80.85,43.23
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,5,30,29.26,1797,100.0,0.0,0.2992,3.64,0.47,0.11,0.3,0.24,0.27,0.33,0.35,56.37,42.35
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,5,60,58.44,1767,100.0,0.0,0.6088,3.7,0.98,0.18,0.63,0.37,0.52,0.71,0.81,58.12,43.12
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,5,90,87.53,1737,100.0,0.0,0.9244,3.75,1.46,0.34,0.93,0.56,0.72,1.13,1.24,53.6,47.9
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,5,120,116.54,1707,100.0,0.0,1.2478,3.8,1.91,0.54,1.2,0.78,1.01,1.57,1.73,51.26,54.01
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,5,180,174.29,1647,100.0,0.0,1.9505,3.96,3.34,0.84,1.87,1.38,1.62,2.25,2.72,57.01,53.79
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,5,270,260.3,1557,100.0,0.0,3.0932,4.18,4.76,1.01,3.06,2.28,2.63,3.6,3.96,71.48,45.47
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,5,365,350.27,1462,100.0,0.0,4.4676,4.47,6.78,2.64,4.44,3.17,3.84,5.07,5.82,83.86,44.53
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,10,30,29.26,1797,100.0,1.45,0.3065,3.73,0.64,0.0,0.32,0.19,0.26,0.36,0.41,58.15,42.46
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,10,60,58.44,1767,100.0,3.68,0.6363,3.87,1.37,0.0,0.68,0.16,0.45,0.83,1.03,59.25,43.12
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,10,90,87.53,1737,100.0,5.76,0.9725,3.94,2.05,0.0,0.99,0.24,0.57,1.38,1.6,54.92,48.07
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,10,120,116.54,1707,100.0,6.56,1.3114,3.99,2.66,0.0,1.24,0.32,0.84,1.97,2.29,53.37,54.42
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,10,180,174.29,1647,100.0,5.53,2.11,4.28,4.93,0.0,1.99,0.95,1.48,2.75,3.7,58.65,54.64
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,10,270,260.3,1557,100.0,6.62,3.4686,4.69,6.91,0.0,3.46,1.57,2.57,4.6,5.31,71.23,49.65
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,10,365,350.27,1462,100.0,4.72,5.3127,5.31,10.06,0.0,5.38,2.69,4.18,6.64,8.13,84.82,49.66
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,15,30,29.26,1797,100.0,4.56,0.3172,3.86,0.81,0.0,0.33,0.13,0.24,0.4,0.47,58.82,42.52
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,15,60,58.44,1767,100.0,12.17,0.681,4.14,1.77,0.0,0.73,0.0,0.38,0.96,1.26,59.59,43.24
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,15,90,87.53,1737,100.0,17.21,1.0409,4.22,2.64,0.0,1.05,0.0,0.39,1.63,1.96,55.27,48.13
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,15,120,116.54,1707,100.0,21.32,1.3653,4.15,3.41,0.0,1.27,0.0,0.44,2.37,2.85,52.84,53.9
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,15,180,174.29,1647,100.0,20.04,2.1627,4.39,6.53,0.0,1.98,0.0,0.9,3.24,4.68,54.64,52.88
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,15,270,260.3,1557,100.0,23.25,3.5768,4.84,9.07,0.0,3.73,0.0,1.36,5.59,6.67,65.77,47.66
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,15,365,350.27,1462,100.0,21.34,5.49,5.49,13.34,0.0,5.89,0.0,2.36,8.21,10.44,72.02,52.05
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,20,30,29.26,1797,100.0,7.57,0.3309,4.03,0.98,0.0,0.34,0.08,0.22,0.44,0.54,59.65,42.52
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,20,60,58.44,1767,100.0,17.77,0.7402,4.5,2.16,0.0,0.78,0.0,0.3,1.08,1.48,59.71,43.41
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,20,90,87.53,1737,100.0,22.16,1.1442,4.64,3.23,0.0,1.09,0.0,0.18,1.88,2.32,54.86,48.3
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,20,120,116.54,1707,100.0,25.66,1.4976,4.56,4.16,0.0,1.28,0.0,0.0,2.77,3.41,52.43,54.13
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,20,180,174.29,1647,100.0,26.65,2.2936,4.65,8.12,0.0,1.87,0.0,0.0,3.71,5.65,51.85,53.73
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,20,270,260.3,1557,100.0,30.31,3.8167,5.16,11.23,0.0,3.83,0.0,0.0,6.55,8.02,60.57,48.3
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,20,365,350.27,1462,100.0,28.93,5.9978,6.0,16.62,0.0,6.22,0.0,0.0,9.64,12.75,66.35,66.48
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,30,30,29.26,1797,100.0,11.85,0.3624,4.41,1.33,0.0,0.36,0.0,0.18,0.51,0.66,60.04,42.68
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,30,60,58.44,1767,100.0,26.03,0.8609,5.24,2.95,0.0,0.88,0.0,0.0,1.33,1.93,58.8,43.35
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,30,90,87.53,1737,100.0,33.39,1.3238,5.37,4.41,0.0,1.03,0.0,0.0,2.37,3.0,52.39,48.7
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,30,120,116.54,1707,100.0,37.26,1.7049,5.19,5.66,0.0,1.13,0.0,0.0,3.51,4.49,49.27,54.25
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,30,180,174.29,1647,100.0,42.14,2.4673,5.0,11.31,0.0,1.28,0.0,0.0,4.21,7.61,45.05,55.86
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,30,270,260.3,1557,100.0,46.11,4.0846,5.52,15.54,0.0,2.6,0.0,0.0,8.25,10.7,49.84,66.99
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,30,365,350.27,1462,100.0,44.39,6.3092,6.31,23.18,0.0,4.69,0.0,0.0,11.84,17.23,53.42,67.17
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,50,30,29.26,1797,100.0,24.49,0.4228,5.14,2.02,0.0,0.4,0.0,0.03,0.64,0.88,58.54,42.96
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,50,60,58.44,1767,100.0,38.43,1.0579,6.44,4.53,0.0,0.94,0.0,0.0,1.76,2.67,53.42,41.94
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,50,90,87.53,1737,100.0,48.47,1.5384,6.24,6.77,0.0,0.34,0.0,0.0,3.13,4.13,44.21,47.67
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,50,120,116.54,1707,100.0,54.77,1.9055,5.8,8.65,0.0,0.0,0.0,0.0,3.91,6.15,40.25,55.54
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,50,180,174.29,1647,100.0,60.53,2.7812,5.64,17.69,0.0,0.0,0.0,0.0,4.38,11.51,34.24,68.18
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,50,270,260.3,1557,100.0,61.91,4.4379,6.0,24.16,0.0,0.0,0.0,0.0,9.24,14.96,36.8,60.12
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,50,365,350.27,1462,100.0,62.24,6.8665,6.87,36.29,0.0,0.0,0.0,0.0,13.98,25.67,37.21,50.75
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,75,30,29.26,1797,100.0,32.89,0.5081,6.18,2.89,0.0,0.43,0.0,0.0,0.81,1.17,56.32,42.85
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,75,60,58.44,1767,100.0,48.61,1.2959,7.88,6.51,0.0,0.29,0.0,0.0,2.24,3.69,48.16,41.82
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,75,90,87.53,1737,100.0,58.95,1.8546,7.52,9.71,0.0,0.0,0.0,0.0,3.88,5.62,38.0,47.32
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,75,120,116.54,1707,100.0,63.44,2.2541,6.86,12.38,0.0,0.0,0.0,0.0,3.95,8.45,33.63,71.24
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,75,180,174.29,1647,100.0,69.28,3.0922,6.27,25.67,0.0,0.0,0.0,0.0,4.2,14.06,28.29,66.73
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,75,270,260.3,1557,100.0,70.01,4.9799,6.73,34.94,0.0,0.0,0.0,0.0,9.33,19.03,29.42,52.73
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,75,365,350.27,1462,100.0,72.02,7.5218,7.52,52.69,0.0,0.0,0.0,0.0,8.15,33.3,27.63,41.18
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,100,30,29.26,1797,100.0,38.17,0.592,7.2,3.75,0.0,0.44,0.0,0.0,0.95,1.44,53.98,42.85
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,100,60,58.44,1767,100.0,53.54,1.543,9.39,8.48,0.0,0.0,0.0,0.0,2.72,4.7,44.99,43.35
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,100,90,87.53,1737,100.0,63.39,2.2006,8.92,12.66,0.0,0.0,0.0,0.0,4.64,7.18,34.54,67.36
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,100,120,116.54,1707,100.0,67.14,2.6625,8.1,16.09,0.0,0.0,0.0,0.0,4.09,10.72,30.93,75.69
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,100,180,174.29,1647,100.0,72.86,3.5529,7.2,33.65,0.0,0.0,0.0,0.0,2.4,14.0,25.62,63.93
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,100,270,260.3,1557,100.0,73.67,5.8463,7.9,45.72,0.0,0.0,0.0,0.0,9.78,23.47,26.27,49.58
re_miami_beach,Miami Beach,Real Estate,Morpho Steakhouse,0.036298,3.63,100,365,350.27,1462,100.0,75.99,8.4317,8.43,69.08,0.0,0.0,0.0,0.0,0.0,39.79,23.73,37.28
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,1,30,27.68,1797,100.0,0.0,0.278,3.38,0.31,0.24,0.28,0.27,0.27,0.28,0.29,32.33,42.24
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,1,60,55.28,1767,100.0,0.0,0.5574,3.39,0.63,0.48,0.56,0.51,0.54,0.58,0.6,47.09,42.78
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,1,90,82.81,1737,100.0,0.0,0.8374,3.4,0.94,0.73,0.84,0.77,0.8,0.88,0.9,47.21,47.55
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,1,120,110.26,1707,100.0,0.0,1.1182,3.4,1.24,0.98,1.11,1.03,1.07,1.18,1.21,41.07,53.19
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,1,180,164.94,1647,100.0,0.0,1.6886,3.42,1.95,1.48,1.67,1.58,1.63,1.74,1.83,41.65,52.09
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,1,270,246.38,1557,100.0,0.0,2.5566,3.46,2.87,2.16,2.55,2.4,2.47,2.65,2.72,54.59,41.36
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,1,365,331.62,1462,100.0,0.0,3.4989,3.5,3.94,3.15,3.49,3.25,3.38,3.61,3.75,60.05,39.95
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,2,30,27.68,1797,100.0,0.0,0.2793,3.4,0.34,0.21,0.28,0.26,0.27,0.29,0.3,47.08,42.24
re_miami_beach,Miami Beach,Real Estate,Moonwell,0.0342992,3.43,2,60,55.28,1767,100.0,0.0,0.5621,3.42,0.7,0.4,0.57,0.47,0.53,0.6,0.64,55.52,42.78
